# wavelength_um flux err
2.385870456695556641e+00 1.358687877655029297e+00 9.234237670898437500e-02
2.385889530181884766e+00 1.359988689422607422e+00 8.737518638372421265e-02
2.385908842086791992e+00 1.456597924232482910e+00 1.113956272602081299e-01
2.385927915573120117e+00 1.283847332000732422e+00 4.886262118816375732e-02
2.385946989059448242e+00 1.151923418045043945e+00 8.551458269357681274e-02
2.385966062545776367e+00 1.068040847778320312e+00 7.146441936492919922e-02
2.385985136032104492e+00 9.322291612625122070e-01 5.831069871783256531e-02
2.386004447937011719e+00 1.153102040290832520e+00 4.880574718117713928e-02
2.386023521423339844e+00 1.153563618659973145e+00 6.056983396410942078e-02
2.386042594909667969e+00 7.042001485824584961e-01 6.925412267446517944e-02
2.386061906814575195e+00 3.032264411449432373e-01 8.612804859876632690e-02
2.386080980300903320e+00 -6.657638400793075562e-02 0.000000000000000000e+00
2.386100292205810547e+00 nan nan
2.386119365692138672e+00 nan nan
2.386138200759887695e+00 nan nan
2.386157512664794922e+00 6.764616966247558594e-01 5.969432368874549866e-02
2.386176586151123047e+00 6.836211681365966797e-01 6.184274703264236450e-02
2.386195659637451172e+00 6.811993718147277832e-01 6.492380797863006592e-02
2.386214971542358398e+00 9.870943427085876465e-01 5.998213589191436768e-02
2.386234045028686523e+00 1.183481693267822266e+00 8.937513083219528198e-02
2.386253118515014648e+00 1.463823556900024414e+00 7.944234460592269897e-02
2.386272430419921875e+00 1.306848764419555664e+00 6.810397654771804810e-02
2.386291265487670898e+00 1.305354952812194824e+00 6.373633444309234619e-02
2.386310338973999023e+00 1.215189695358276367e+00 9.359249472618103027e-02
2.386329650878906250e+00 1.116204142570495605e+00 7.475176453590393066e-02
2.386348724365234375e+00 7.672457695007324219e-01 6.790237873792648315e-02
2.386367797851562500e+00 4.679189920425415039e-01 7.921884208917617798e-02
2.386387109756469727e+00 1.859793066978454590e-01 7.502144575119018555e-02
2.386406183242797852e+00 3.711621165275573730e-01 5.213376507163047791e-02
2.386425256729125977e+00 5.859516263008117676e-01 6.211448460817337036e-02
2.386444330215454102e+00 7.242120504379272461e-01 6.794378161430358887e-02
2.386463403701782227e+00 9.313976168632507324e-01 6.464762985706329346e-02
2.386482477188110352e+00 1.153920292854309082e+00 9.594009816646575928e-02
2.386501789093017578e+00 nan nan
2.386520862579345703e+00 nan nan
2.386539936065673828e+00 1.397782325744628906e+00 9.065997600555419922e-02
2.386559009552001953e+00 1.187045097351074219e+00 5.400471389293670654e-02
2.386578321456909180e+00 1.081800460815429688e+00 1.004067361354827881e-01
2.386597394943237305e+00 5.724679827690124512e-01 1.197020560503005981e-01
2.386616230010986328e+00 2.270750105381011963e-01 5.754825472831726074e-02
2.386635303497314453e+00 3.428808748722076416e-01 7.597908377647399902e-02
2.386654615402221680e+00 5.320751667022705078e-01 6.297434121370315552e-02
2.386673688888549805e+00 8.382724523544311523e-01 8.318255096673965454e-02
2.386692762374877930e+00 8.947550058364868164e-01 5.386370792984962463e-02
2.386711835861206055e+00 8.902671337127685547e-01 6.137245148420333862e-02
2.386731147766113281e+00 8.387699723243713379e-01 9.515256434679031372e-02
2.386750221252441406e+00 5.000614523887634277e-01 6.320307403802871704e-02
2.386769056320190430e+00 7.403234839439392090e-01 8.468652516603469849e-02
2.386788129806518555e+00 6.846917271614074707e-01 7.831983268260955811e-02
2.386807441711425781e+00 4.126286506652832031e-01 7.339280098676681519e-02
2.386826515197753906e+00 5.399014055728912354e-02 0.000000000000000000e+00
2.386845588684082031e+00 6.573178768157958984e-01 0.000000000000000000e+00
2.386864662170410156e+00 8.557638525962829590e-01 8.061207085847854614e-02
2.386883735656738281e+00 7.817106842994689941e-01 6.423237919807434082e-02
2.386903047561645508e+00 1.049347996711730957e+00 7.058098167181015015e-02
2.386921882629394531e+00 1.049523949623107910e+00 7.849687337875366211e-02
2.386940956115722656e+00 8.930622339248657227e-01 6.388599425554275513e-02
2.386960029602050781e+00 8.645094633102416992e-01 4.895160347223281860e-02
2.386979103088378906e+00 5.072011351585388184e-01 6.422879546880722046e-02
2.386998176574707031e+00 8.511586189270019531e-01 6.700605899095535278e-02
2.387017488479614258e+00 1.245781183242797852e+00 8.394142240285873413e-02
2.387036561965942383e+00 1.191868901252746582e+00 8.298730850219726562e-02
2.387055635452270508e+00 1.353410720825195312e+00 8.694473654031753540e-02
2.387074470520019531e+00 1.149412035942077637e+00 1.013696789741516113e-01
2.387093544006347656e+00 9.939550757408142090e-01 5.962901562452316284e-02
2.387112617492675781e+00 8.568862080574035645e-01 6.703302264213562012e-02
2.387131929397583008e+00 8.030138611793518066e-01 5.049739032983779907e-02
2.387151002883911133e+00 5.939842462539672852e-01 6.782238930463790894e-02
2.387170076370239258e+00 4.816745221614837646e-01 7.097482681274414062e-02
2.387189149856567383e+00 4.758274853229522705e-01 4.714497178792953491e-02
2.387208223342895508e+00 6.700211167335510254e-01 6.809468567371368408e-02
2.387227058410644531e+00 1.060985088348388672e+00 7.083840668201446533e-02
2.387246131896972656e+00 1.255108833312988281e+00 5.827873945236206055e-02
2.387265205383300781e+00 1.497986793518066406e+00 7.735620439052581787e-02
2.387284278869628906e+00 1.172466516494750977e+00 7.104959338903427124e-02
2.387303590774536133e+00 1.233138084411621094e+00 7.573105394840240479e-02
2.387322664260864258e+00 1.240578293800354004e+00 8.497532457113265991e-02
2.387341737747192383e+00 1.307105064392089844e+00 7.405669242143630981e-02
2.387360811233520508e+00 1.056562304496765137e+00 8.554740250110626221e-02
2.387379646301269531e+00 1.288019895553588867e+00 6.652879714965820312e-02
2.387398719787597656e+00 1.262257337570190430e+00 6.354986131191253662e-02
2.387417793273925781e+00 1.297842025756835938e+00 7.829040288925170898e-02
2.387436866760253906e+00 1.490458011627197266e+00 6.055778637528419495e-02
2.387455940246582031e+00 1.498672604560852051e+00 4.484207555651664734e-02
2.387475013732910156e+00 1.499734997749328613e+00 4.736269637942314148e-02
2.387494087219238281e+00 1.395451903343200684e+00 7.420661300420761108e-02
2.387513160705566406e+00 1.282509565353393555e+00 6.587984412908554077e-02
2.387531995773315430e+00 9.736739993095397949e-01 1.006772741675376892e-01
2.387551069259643555e+00 9.858725070953369141e-01 1.021517515182495117e-01
2.387570381164550781e+00 9.292385578155517578e-01 8.097788691520690918e-02
2.387589454650878906e+00 9.698993563652038574e-01 7.536512613296508789e-02
2.387608528137207031e+00 6.267132163047790527e-01 1.013770475983619690e-01
2.387627601623535156e+00 4.850222468376159668e-01 6.677239388227462769e-02
2.387646675109863281e+00 3.503191173076629639e-01 5.017967894673347473e-02
2.387665748596191406e+00 -2.347782999277114868e-02 7.912866771221160889e-02
2.387684583663940430e+00 -3.080695569515228271e-01 1.104826629161834717e-01
2.387703657150268555e+00 -2.214756458997726440e-01 1.503624916076660156e-01
2.387722730636596680e+00 3.173672258853912354e-01 9.251240640878677368e-02
2.387741804122924805e+00 6.740027666091918945e-01 7.267586141824722290e-02
2.387760877609252930e+00 6.533722281455993652e-01 7.026138156652450562e-02
2.387779951095581055e+00 6.414801478385925293e-01 8.020394295454025269e-02
2.387799024581909180e+00 7.073070406913757324e-01 9.226582944393157959e-02
2.387818098068237305e+00 1.086695432662963867e+00 6.989523768424987793e-02
2.387836933135986328e+00 1.089186668395996094e+00 8.249831944704055786e-02
2.387856006622314453e+00 7.042682170867919922e-01 8.947557210922241211e-02
2.387875080108642578e+00 3.793074488639831543e-01 9.117806702852249146e-02
2.387893915176391602e+00 3.232348561286926270e-01 6.693504005670547485e-02
2.387912988662719727e+00 4.979642927646636963e-01 6.555575132369995117e-02
2.387932062149047852e+00 1.008316159248352051e+00 1.013671085238456726e-01
2.387951135635375977e+00 1.168282270431518555e+00 9.412473440170288086e-02
2.387969970703125000e+00 9.888867735862731934e-01 7.655158638954162598e-02
2.387989044189453125e+00 9.933679103851318359e-01 5.091776326298713684e-02
2.388008117675781250e+00 1.176077604293823242e+00 1.019953042268753052e-01
2.388027191162109375e+00 9.910106062889099121e-01 6.784556061029434204e-02
2.388046264648437500e+00 1.045408248901367188e+00 5.645801872014999390e-02
2.388065338134765625e+00 1.226277828216552734e+00 7.718309760093688965e-02
2.388084411621093750e+00 1.227598547935485840e+00 6.905946880578994751e-02
2.388103485107421875e+00 1.249497294425964355e+00 8.969965577125549316e-02
2.388122320175170898e+00 1.185442090034484863e+00 7.008484005928039551e-02
2.388141393661499023e+00 1.119101405143737793e+00 8.726446330547332764e-02
2.388160228729248047e+00 1.189038515090942383e+00 8.775556832551956177e-02
2.388179302215576172e+00 1.258014202117919922e+00 8.629571646451950073e-02
2.388198375701904297e+00 1.082899689674377441e+00 5.495327338576316833e-02
2.388217449188232422e+00 1.192698121070861816e+00 7.032226026058197021e-02
2.388236522674560547e+00 9.346005916595458984e-01 3.728905320167541504e-02
2.388255596160888672e+00 nan nan
2.388274431228637695e+00 nan nan
2.388293504714965820e+00 nan nan
2.388312578201293945e+00 nan nan
2.388331413269042969e+00 8.326674699783325195e-01 0.000000000000000000e+00
2.388350486755371094e+00 7.389543056488037109e-01 9.844243526458740234e-02
2.388369560241699219e+00 6.666966676712036133e-01 8.526211231946945190e-02
2.388388633728027344e+00 6.010334491729736328e-01 7.153554260730743408e-02
2.388407468795776367e+00 8.942207694053649902e-01 8.086162805557250977e-02
2.388426542282104492e+00 1.175495982170104980e+00 5.208530277013778687e-02
2.388445377349853516e+00 1.311319231986999512e+00 5.155366659164428711e-02
2.388464450836181641e+00 1.270395040512084961e+00 7.704540342092514038e-02
2.388483524322509766e+00 1.234802246093750000e+00 4.804427176713943481e-02
2.388502597808837891e+00 1.160693168640136719e+00 7.427429407835006714e-02
2.388521671295166016e+00 1.344956994056701660e+00 7.490288466215133667e-02
2.388540744781494141e+00 1.331178426742553711e+00 5.418003350496292114e-02
2.388559341430664062e+00 1.258237004280090332e+00 7.608108222484588623e-02
2.388578414916992188e+00 1.204112529754638672e+00 6.722266972064971924e-02
2.388597488403320312e+00 1.052047014236450195e+00 5.983712151646614075e-02
2.388616561889648438e+00 1.019077658653259277e+00 7.464848458766937256e-02
2.388635635375976562e+00 9.587313532829284668e-01 3.489104285836219788e-02
2.388654470443725586e+00 9.172405600547790527e-01 5.523867160081863403e-02
2.388673543930053711e+00 1.114771842956542969e+00 9.450770169496536255e-02
2.388692378997802734e+00 1.193915247917175293e+00 5.539143085479736328e-02
2.388711452484130859e+00 1.150621294975280762e+00 5.799797549843788147e-02
2.388730287551879883e+00 1.153063416481018066e+00 7.491724938154220581e-02
2.388749361038208008e+00 1.106019854545593262e+00 4.063052311539649963e-02
2.388768434524536133e+00 1.071454524993896484e+00 6.739861518144607544e-02
2.388787508010864258e+00 9.481151700019836426e-01 5.963315814733505249e-02
2.388806343078613281e+00 7.790700793266296387e-01 6.742084026336669922e-02
2.388825416564941406e+00 5.260209441184997559e-01 8.837705850601196289e-02
2.388844251632690430e+00 4.951071143150329590e-01 5.064185708761215210e-02
2.388863325119018555e+00 4.602042138576507568e-01 4.969157651066780090e-02
2.388882160186767578e+00 1.978726685047149658e-01 5.686077848076820374e-02
2.388901233673095703e+00 1.863458380103111267e-02 9.437866508960723877e-02
2.388920307159423828e+00 3.392903804779052734e-01 6.443025916814804077e-02
2.388939380645751953e+00 5.245777368545532227e-01 6.124551594257354736e-02
2.388958215713500977e+00 7.754940986633300781e-01 5.436359718441963196e-02
2.388977050781250000e+00 9.164906740188598633e-01 7.279229164123535156e-02
2.388996124267578125e+00 9.155190587043762207e-01 6.229802593588829041e-02
2.389014959335327148e+00 6.176631450653076172e-01 5.038308352231979370e-02
2.389034032821655273e+00 7.078170776367187500e-01 4.575949534773826599e-02
2.389053106307983398e+00 8.988534212112426758e-01 7.499904930591583252e-02
2.389071941375732422e+00 1.140338301658630371e+00 5.334858968853950500e-02
2.389091014862060547e+00 1.096026062965393066e+00 6.215536966919898987e-02
2.389110088348388672e+00 8.017199635505676270e-01 5.933623388409614563e-02
2.389128684997558594e+00 7.986609935760498047e-01 6.937649101018905640e-02
2.389147758483886719e+00 1.034044146537780762e+00 7.016155123710632324e-02
2.389166831970214844e+00 1.208974123001098633e+00 7.492548227310180664e-02
2.389185667037963867e+00 1.286031723022460938e+00 8.798123896121978760e-02
2.389204740524291992e+00 1.146610617637634277e+00 8.317647874355316162e-02
2.389223814010620117e+00 1.361602663993835449e+00 5.243785306811332703e-02
2.389242649078369141e+00 1.414593458175659180e+00 4.922709614038467407e-02
2.389261484146118164e+00 1.447798252105712891e+00 5.918401852250099182e-02
2.389280557632446289e+00 1.583303689956665039e+00 8.916445076465606689e-02
2.389299392700195312e+00 1.314730882644653320e+00 8.588958531618118286e-02
2.389318466186523438e+00 1.239285349845886230e+00 5.595400184392929077e-02
2.389337539672851562e+00 1.263630390167236328e+00 6.048705056309700012e-02
2.389356374740600586e+00 1.461884021759033203e+00 8.043812960386276245e-02
2.389375448226928711e+00 1.595589280128479004e+00 7.071522623300552368e-02
2.389394044876098633e+00 6.271806955337524414e-01 8.038982003927230835e-02
2.389413118362426758e+00 4.856553077697753906e-01 9.519365429878234863e-02
2.389432191848754883e+00 8.644261956214904785e-01 6.662209331989288330e-02
2.389451026916503906e+00 1.119694352149963379e+00 6.885379552841186523e-02
2.389470100402832031e+00 1.113602519035339355e+00 1.038306578993797302e-01
2.389488935470581055e+00 9.305683970451354980e-01 7.693105936050415039e-02
2.389508008956909180e+00 9.528593420982360840e-01 5.494743958115577698e-02
2.389527082443237305e+00 9.789882302284240723e-01 6.595236808061599731e-02
2.389545679092407227e+00 1.230639338493347168e+00 6.678976118564605713e-02
2.389564752578735352e+00 1.356470704078674316e+00 7.178620249032974243e-02
2.389583587646484375e+00 1.506974935531616211e+00 6.615427136421203613e-02
2.389602661132812500e+00 1.743180871009826660e+00 9.361837804317474365e-02
2.389621496200561523e+00 1.602417230606079102e+00 6.275297701358795166e-02
2.389640569686889648e+00 1.474546551704406738e+00 7.871229201555252075e-02
2.389659404754638672e+00 1.335870623588562012e+00 6.049470975995063782e-02
2.389678239822387695e+00 1.085620164871215820e+00 7.511139661073684692e-02
2.389697313308715820e+00 1.055771589279174805e+00 7.373217493295669556e-02
2.389716148376464844e+00 1.059898853302001953e+00 6.882350891828536987e-02
2.389735221862792969e+00 9.759781956672668457e-01 5.663696303963661194e-02
2.389754056930541992e+00 1.061942577362060547e+00 6.697165220975875854e-02
2.389773130416870117e+00 9.582147598266601562e-01 5.661964043974876404e-02
2.389791965484619141e+00 8.074129819869995117e-01 1.096702516078948975e-01
2.389810800552368164e+00 7.919216156005859375e-01 5.739524960517883301e-02
2.389829635620117188e+00 9.585043787956237793e-01 8.296977728605270386e-02
2.389848709106445312e+00 9.450365900993347168e-01 6.620576977729797363e-02
2.389867544174194336e+00 1.002424836158752441e+00 7.678189873695373535e-02
2.389886617660522461e+00 1.344576597213745117e+00 8.166729658842086792e-02
2.389905452728271484e+00 1.588172674179077148e+00 5.733716115355491638e-02
2.389924526214599609e+00 1.578320622444152832e+00 8.182909339666366577e-02
2.389943122863769531e+00 1.359900236129760742e+00 6.783587485551834106e-02
2.389962196350097656e+00 1.150871038436889648e+00 1.059682741761207581e-01
2.389981031417846680e+00 1.085310697555541992e+00 7.845501601696014404e-02
2.390000104904174805e+00 1.223811507225036621e+00 4.482693597674369812e-02
2.390018939971923828e+00 1.014500379562377930e+00 6.365444511175155640e-02
2.390037775039672852e+00 5.954236984252929688e-01 5.231566354632377625e-02
2.390056848526000977e+00 6.880286335945129395e-01 7.698656618595123291e-02
2.390075445175170898e+00 8.518010377883911133e-01 6.594213098287582397e-02
2.390094518661499023e+00 1.191591620445251465e+00 6.596732139587402344e-02
2.390113353729248047e+00 1.365635395050048828e+00 7.133441418409347534e-02
2.390132427215576172e+00 1.438976168632507324e+00 8.088125288486480713e-02
2.390151262283325195e+00 1.566666245460510254e+00 8.873877674341201782e-02
2.390170335769653320e+00 1.411091208457946777e+00 5.955952405929565430e-02
2.390189170837402344e+00 1.312300801277160645e+00 9.838610142469406128e-02
2.390207767486572266e+00 1.162931561470031738e+00 5.932585895061492920e-02
2.390226840972900391e+00 1.300062656402587891e+00 8.521275222301483154e-02
2.390245676040649414e+00 1.391640543937683105e+00 8.805563300848007202e-02
2.390264749526977539e+00 1.123114109039306641e+00 6.422190368175506592e-02
2.390283584594726562e+00 nan nan
2.390302419662475586e+00 nan nan
2.390321493148803711e+00 1.086440920829772949e+00 6.881475448608398438e-02
2.390340089797973633e+00 9.301376342773437500e-01 6.818273663520812988e-02
2.390359163284301758e+00 1.036631226539611816e+00 6.909111887216567993e-02
2.390377998352050781e+00 1.094111323356628418e+00 7.334466278553009033e-02
2.390396833419799805e+00 1.438166379928588867e+00 6.163824349641799927e-02
2.390415906906127930e+00 1.432998299598693848e+00 6.745608150959014893e-02
2.390434741973876953e+00 1.527908325195312500e+00 8.217526972293853760e-02
2.390453577041625977e+00 1.523938417434692383e+00 7.782135158777236938e-02
2.390472412109375000e+00 1.654561996459960938e+00 1.002711057662963867e-01
2.390491247177124023e+00 1.684562563896179199e+00 9.691084921360015869e-02
2.390510082244873047e+00 1.757502675056457520e+00 1.257695853710174561e-01
2.390529155731201172e+00 1.594076037406921387e+00 8.553458005189895630e-02
2.390547990798950195e+00 1.395359277725219727e+00 6.982991099357604980e-02
2.390566825866699219e+00 1.279617667198181152e+00 6.636399775743484497e-02
2.390585899353027344e+00 1.014833688735961914e+00 6.908661127090454102e-02
2.390604496002197266e+00 8.592809438705444336e-01 8.212877064943313599e-02
2.390623331069946289e+00 7.522394657135009766e-01 6.234088540077209473e-02
2.390642404556274414e+00 9.780967831611633301e-01 5.639087408781051636e-02
2.390661239624023438e+00 1.201462984085083008e+00 7.588128745555877686e-02
2.390680074691772461e+00 9.842516779899597168e-01 6.709221005439758301e-02
2.390699148178100586e+00 8.745936155319213867e-01 8.601009845733642578e-02
2.390717983245849609e+00 7.547177672386169434e-01 5.911987274885177612e-02
2.390736579895019531e+00 6.978937983512878418e-01 6.055313721299171448e-02
2.390755653381347656e+00 1.027690529823303223e+00 7.888904213905334473e-02
2.390774488449096680e+00 1.341673970222473145e+00 6.858561187982559204e-02
2.390793323516845703e+00 1.285236001014709473e+00 6.763458997011184692e-02
2.390812158584594727e+00 1.003512620925903320e+00 6.849646568298339844e-02
2.390831232070922852e+00 1.093820214271545410e+00 1.070927828550338745e-01
2.390850067138671875e+00 1.145057082176208496e+00 6.883560866117477417e-02
2.390868663787841797e+00 1.029841899871826172e+00 1.073833853006362915e-01
2.390887498855590820e+00 1.012997508049011230e+00 6.301172077655792236e-02
2.390906572341918945e+00 1.200401782989501953e+00 1.213465109467506409e-01
2.390925407409667969e+00 1.087619900703430176e+00 6.756357103586196899e-02
2.390944242477416992e+00 1.325026512145996094e+00 7.023434340953826904e-02
2.390963077545166016e+00 1.400989055633544922e+00 8.093261718750000000e-02
2.390982151031494141e+00 1.169433474540710449e+00 7.503833621740341187e-02
2.391000747680664062e+00 1.285656094551086426e+00 7.300272583961486816e-02
2.391019582748413086e+00 1.376199007034301758e+00 8.419278264045715332e-02
2.391038417816162109e+00 1.464237451553344727e+00 8.614868670701980591e-02
2.391057491302490234e+00 9.415017366409301758e-01 1.011078581213951111e-01
2.391076326370239258e+00 8.069197535514831543e-01 7.273340970277786255e-02
2.391095161437988281e+00 8.033507466316223145e-01 6.348633766174316406e-02
2.391113996505737305e+00 1.061896800994873047e+00 1.332620680332183838e-01
2.391132593154907227e+00 8.785748481750488281e-01 1.144434139132499695e-01
2.391151666641235352e+00 8.949081301689147949e-01 1.120707318186759949e-01
2.391170501708984375e+00 6.325538158416748047e-01 1.326149702072143555e-01
2.391189336776733398e+00 4.690458178520202637e-01 5.911638960242271423e-02
2.391208171844482422e+00 4.577338993549346924e-01 9.276945143938064575e-02
2.391227006912231445e+00 5.971085429191589355e-01 8.265101909637451172e-02
2.391246080398559570e+00 8.618046641349792480e-01 9.689614176750183105e-02
2.391264677047729492e+00 6.647779345512390137e-01 9.281010180711746216e-02
2.391283512115478516e+00 6.353209614753723145e-01 7.749257236719131470e-02
2.391302347183227539e+00 7.142741680145263672e-01 5.135491117835044861e-02
2.391321182250976562e+00 9.964875578880310059e-01 9.347543120384216309e-02
2.391340017318725586e+00 8.098168373107910156e-01 5.631669983267784119e-02
2.391358852386474609e+00 7.366629838943481445e-01 7.132836431264877319e-02
2.391377687454223633e+00 6.985851526260375977e-01 6.822907179594039917e-02
2.391396522521972656e+00 1.134161472320556641e+00 5.797734484076499939e-02
2.391415357589721680e+00 8.852129578590393066e-01 1.052624136209487915e-01
2.391434192657470703e+00 3.738858699798583984e-01 1.196529865264892578e-01
2.391453027725219727e+00 6.178146004676818848e-01 9.252693504095077515e-02
2.391471862792968750e+00 4.671776592731475830e-01 1.276486366987228394e-01
2.391490697860717773e+00 6.351460218429565430e-01 1.173867881298065186e-01
2.391509294509887695e+00 8.649329543113708496e-01 7.391727715730667114e-02
2.391528367996215820e+00 1.213047742843627930e+00 1.212630048394203186e-01
2.391547203063964844e+00 1.328204631805419922e+00 8.108773827552795410e-02
2.391566038131713867e+00 1.283301353454589844e+00 1.004677712917327881e-01
2.391584873199462891e+00 nan nan
2.391603708267211914e+00 nan nan
2.391622543334960938e+00 nan nan
2.391641139984130859e+00 nan nan
2.391659975051879883e+00 nan nan
2.391678810119628906e+00 nan nan
2.391697645187377930e+00 nan nan
2.391716480255126953e+00 nan nan
2.391735315322875977e+00 nan nan
2.391754150390625000e+00 3.825779557228088379e-01 1.128759607672691345e-01
2.391772985458374023e+00 4.741541743278503418e-01 5.690608918666839600e-02
2.391791820526123047e+00 1.026530981063842773e+00 5.551528930664062500e-02
2.391810655593872070e+00 1.179084181785583496e+00 7.938454300165176392e-02
2.391829490661621094e+00 1.177923202514648438e+00 4.433448240160942078e-02
2.391848325729370117e+00 1.242921829223632812e+00 5.506485700607299805e-02
2.391867160797119141e+00 1.164602756500244141e+00 8.756035566329956055e-02
2.391885757446289062e+00 9.760181307792663574e-01 5.192784592509269714e-02
2.391904592514038086e+00 7.513328194618225098e-01 6.269964575767517090e-02
2.391923427581787109e+00 5.822519063949584961e-01 8.659590035676956177e-02
2.391942262649536133e+00 5.344719886779785156e-01 6.382347643375396729e-02
2.391961097717285156e+00 5.582768321037292480e-01 8.205125480890274048e-02
2.391979932785034180e+00 9.260755777359008789e-01 1.025704219937324524e-01
2.391998767852783203e+00 1.141384005546569824e+00 9.344214946031570435e-02
2.392017364501953125e+00 1.425936698913574219e+00 8.078126609325408936e-02
2.392036199569702148e+00 1.339496970176696777e+00 6.476967036724090576e-02
2.392055034637451172e+00 1.199744224548339844e+00 9.331186115741729736e-02
2.392073869705200195e+00 1.372256159782409668e+00 9.823840111494064331e-02
2.392092704772949219e+00 1.219823002815246582e+00 8.470768481492996216e-02
2.392111539840698242e+00 1.193101763725280762e+00 8.021710067987442017e-02
2.392130136489868164e+00 1.015689015388488770e+00 6.808690726757049561e-02
2.392148971557617188e+00 1.184261202812194824e+00 9.230451285839080811e-02
2.392167806625366211e+00 1.273363590240478516e+00 9.146019071340560913e-02
2.392186403274536133e+00 1.197967290878295898e+00 6.478782743215560913e-02
2.392205238342285156e+00 1.367303013801574707e+00 8.894756436347961426e-02
2.392224073410034180e+00 1.304768919944763184e+00 7.686384022235870361e-02
2.392242908477783203e+00 1.135965585708618164e+00 9.166592359542846680e-02
2.392261505126953125e+00 1.030390858650207520e+00 5.323866754770278931e-02
2.392280340194702148e+00 1.145968079566955566e+00 5.810162052512168884e-02
2.392299175262451172e+00 1.209937810897827148e+00 9.053800255060195923e-02
2.392318010330200195e+00 1.078874945640563965e+00 5.477219074964523315e-02
2.392336845397949219e+00 8.736979365348815918e-01 9.193161129951477051e-02
2.392355680465698242e+00 4.755526185035705566e-01 5.050285905599594116e-02
2.392374277114868164e+00 7.012349367141723633e-01 5.046496912837028503e-02
2.392393112182617188e+00 9.076000452041625977e-01 7.769154757261276245e-02
2.392411947250366211e+00 9.666029214859008789e-01 7.039246708154678345e-02
2.392430543899536133e+00 9.629831910133361816e-01 6.585888564586639404e-02
2.392449378967285156e+00 7.914974689483642578e-01 8.378786593675613403e-02
2.392468214035034180e+00 3.030514419078826904e-01 6.962294131517410278e-02
2.392487049102783203e+00 4.612732827663421631e-01 4.614458978176116943e-02
2.392505645751953125e+00 8.745597600936889648e-01 5.384483560919761658e-02
2.392524480819702148e+00 9.196057319641113281e-01 5.388515815138816833e-02
2.392543315887451172e+00 5.889773368835449219e-01 5.730869248509407043e-02
2.392562150955200195e+00 2.713814973831176758e-01 5.907341092824935913e-02
2.392580747604370117e+00 3.185294568538665771e-01 6.786084175109863281e-02
2.392599582672119141e+00 3.445486426353454590e-01 9.405303746461868286e-02
2.392618179321289062e+00 5.970306992530822754e-01 6.906589120626449585e-02
2.392637014389038086e+00 1.084131360054016113e+00 8.865533024072647095e-02
2.392655849456787109e+00 1.115164637565612793e+00 6.938069313764572144e-02
2.392674684524536133e+00 1.069955229759216309e+00 4.770451411604881287e-02
2.392693281173706055e+00 8.852903246879577637e-01 8.095242083072662354e-02
2.392712116241455078e+00 9.796366691589355469e-01 7.726150751113891602e-02
2.392730712890625000e+00 1.082105755805969238e+00 8.764503896236419678e-02
2.392749547958374023e+00 1.066470026969909668e+00 5.772593617439270020e-02
2.392768383026123047e+00 7.864530682563781738e-01 7.576327770948410034e-02
2.392787218093872070e+00 6.742379069328308105e-01 6.887318938970565796e-02
2.392805814743041992e+00 8.036837577819824219e-01 4.984783753752708435e-02
2.392824649810791016e+00 1.013155937194824219e+00 7.474436610937118530e-02
2.392843484878540039e+00 9.838041663169860840e-01 7.249683141708374023e-02
2.392862081527709961e+00 1.190812468528747559e+00 6.700316071510314941e-02
2.392880916595458984e+00 1.311946034431457520e+00 8.586290478706359863e-02
2.392899513244628906e+00 1.179974079132080078e+00 9.428621083498001099e-02
2.392918348312377930e+00 1.167840600013732910e+00 1.032148301601409912e-01
2.392937183380126953e+00 1.248245596885681152e+00 8.395951986312866211e-02
2.392956018447875977e+00 1.366908192634582520e+00 9.252174943685531616e-02
2.392974376678466797e+00 1.530960559844970703e+00 9.749630838632583618e-02
2.392993211746215820e+00 1.340808987617492676e+00 7.590158283710479736e-02
2.393012046813964844e+00 1.202893495559692383e+00 7.225328683853149414e-02
2.393030881881713867e+00 8.817462921142578125e-01 6.568695604801177979e-02
2.393049478530883789e+00 6.608436107635498047e-01 8.503787964582443237e-02
2.393068313598632812e+00 5.383119583129882812e-01 6.360077857971191406e-02
2.393086910247802734e+00 7.544745802879333496e-01 1.075405701994895935e-01
2.393105745315551758e+00 1.019949674606323242e+00 6.355613470077514648e-02
2.393124341964721680e+00 1.518028020858764648e+00 7.644391059875488281e-02
2.393143177032470703e+00 1.324392080307006836e+00 6.222692504525184631e-02
2.393162012100219727e+00 1.313560605049133301e+00 5.141438916325569153e-02
2.393180608749389648e+00 1.156677603721618652e+00 1.006788611412048340e-01
2.393199443817138672e+00 1.394319891929626465e+00 5.672655254602432251e-02
2.393218040466308594e+00 1.419460773468017578e+00 8.647956699132919312e-02
2.393236875534057617e+00 1.423936367034912109e+00 7.794277369976043701e-02
2.393255472183227539e+00 1.415237545967102051e+00 7.737157493829727173e-02
2.393274307250976562e+00 9.423363804817199707e-01 8.772671967744827271e-02
2.393293142318725586e+00 1.792377084493637085e-01 1.332856118679046631e-01
2.393311738967895508e+00 3.139697015285491943e-01 1.423133015632629395e-01
2.393330335617065430e+00 3.139103949069976807e-01 8.391696214675903320e-02
2.393349170684814453e+00 6.349222660064697266e-01 1.057656779885292053e-01
2.393367767333984375e+00 1.022384881973266602e+00 1.195734962821006775e-01
2.393386602401733398e+00 1.075281858444213867e+00 6.275619566440582275e-02
2.393405437469482422e+00 9.408940672874450684e-01 7.791385799646377563e-02
