# wavelength_um flux err
2.237399339675903320e+00 1.108691096305847168e+00 2.069516852498054504e-02
2.237417697906494141e+00 1.103519678115844727e+00 2.202711440622806549e-02
2.237436056137084961e+00 1.083738207817077637e+00 1.948625966906547546e-02
2.237454652786254883e+00 1.012176990509033203e+00 1.706683076918125153e-02
2.237473011016845703e+00 1.024824738502502441e+00 1.798251457512378693e-02
2.237491607666015625e+00 1.033105134963989258e+00 1.847429759800434113e-02
2.237510204315185547e+00 1.017625927925109863e+00 1.428178232163190842e-02
2.237528324127197266e+00 1.010539770126342773e+00 2.076843194663524628e-02
2.237546920776367188e+00 1.043876171112060547e+00 1.834411360323429108e-02
2.237565517425537109e+00 1.057058691978454590e+00 1.577051356434822083e-02
2.237583875656127930e+00 1.070043087005615234e+00 1.797608844935894012e-02
2.237602472305297852e+00 1.060281991958618164e+00 1.867242902517318726e-02
2.237621068954467773e+00 1.086551308631896973e+00 1.830896735191345215e-02
2.237639188766479492e+00 1.087310671806335449e+00 2.392336912453174591e-02
2.237657785415649414e+00 1.032713055610656738e+00 1.510693971067667007e-02
2.237676382064819336e+00 1.081296324729919434e+00 2.149364538490772247e-02
2.237694740295410156e+00 1.032086968421936035e+00 1.597163267433643341e-02
2.237713336944580078e+00 9.892738461494445801e-01 1.775114424526691437e-02
2.237731695175170898e+00 9.663505554199218750e-01 1.755287311971187592e-02
2.237750053405761719e+00 1.011706471443176270e+00 1.771143823862075806e-02
2.237768650054931641e+00 1.050636529922485352e+00 2.010831609368324280e-02
2.237787246704101562e+00 1.090763568878173828e+00 1.781222596764564514e-02
2.237805604934692383e+00 1.064894318580627441e+00 1.521597430109977722e-02
2.237823963165283203e+00 1.036262869834899902e+00 1.315003633499145508e-02
2.237842321395874023e+00 1.000932931900024414e+00 1.190631650388240814e-02
2.237860918045043945e+00 1.020020961761474609e+00 1.768280938267707825e-02
2.237879514694213867e+00 9.412898421287536621e-01 2.016659453511238098e-02
2.237897872924804688e+00 9.084244966506958008e-01 1.850459910929203033e-02
2.237916469573974609e+00 9.607768058776855469e-01 1.816972158849239349e-02
2.237934589385986328e+00 1.079602599143981934e+00 2.158957906067371368e-02
2.237953186035156250e+00 1.060226798057556152e+00 1.965096220374107361e-02
2.237971782684326172e+00 1.007342219352722168e+00 2.057232335209846497e-02
2.237990140914916992e+00 1.046040177345275879e+00 2.062014862895011902e-02
2.238008737564086914e+00 1.063379049301147461e+00 1.944880187511444092e-02
2.238026857376098633e+00 1.064635515213012695e+00 1.873941160738468170e-02
2.238045454025268555e+00 1.080953955650329590e+00 1.605138182640075684e-02
2.238063812255859375e+00 1.038749337196350098e+00 1.698608882725238800e-02
2.238082408905029297e+00 1.016714572906494141e+00 1.665008254349231720e-02
2.238101005554199219e+00 1.019662499427795410e+00 2.258129417896270752e-02
2.238119363784790039e+00 1.026894092559814453e+00 1.513075828552246094e-02
2.238137722015380859e+00 9.998822808265686035e-01 1.384124066680669785e-02
2.238156080245971680e+00 1.026500463485717773e+00 1.871173642575740814e-02
2.238174676895141602e+00 1.058152079582214355e+00 2.442409284412860870e-02
2.238193035125732422e+00 1.048899650573730469e+00 2.474017441272735596e-02
2.238211631774902344e+00 1.044754743576049805e+00 1.481824368238449097e-02
2.238229751586914062e+00 1.030754566192626953e+00 2.277614735066890717e-02
2.238248348236083984e+00 9.260956048965454102e-01 1.686298660933971405e-02
2.238266706466674805e+00 7.651149034500122070e-01 1.876565627753734589e-02
2.238285303115844727e+00 7.662928700447082520e-01 1.490219030529260635e-02
2.238303661346435547e+00 9.153819084167480469e-01 1.762639917433261871e-02
2.238322019577026367e+00 1.029891848564147949e+00 1.408209744840860367e-02
2.238340377807617188e+00 1.018100380897521973e+00 1.142436545342206955e-02
2.238358974456787109e+00 1.017061829566955566e+00 1.566201448440551758e-02
2.238377332687377930e+00 1.049857497215270996e+00 1.801165193319320679e-02
2.238395929336547852e+00 1.014971971511840820e+00 1.551904063671827316e-02
2.238414287567138672e+00 1.029534339904785156e+00 1.481500640511512756e-02
2.238432645797729492e+00 1.074025273323059082e+00 1.047496404498815536e-02
2.238451004028320312e+00 1.072239875793457031e+00 1.370707247406244278e-02
2.238469600677490234e+00 1.077700257301330566e+00 1.182289980351924896e-02
2.238487958908081055e+00 1.022246837615966797e+00 1.740248687565326691e-02
2.238506555557250977e+00 1.043853044509887695e+00 1.300718542188405991e-02
2.238524675369262695e+00 1.054420232772827148e+00 2.184029109776020050e-02
2.238543272018432617e+00 1.014055371284484863e+00 2.123410440981388092e-02
2.238561630249023438e+00 1.011315107345581055e+00 1.489385031163692474e-02
2.238579988479614258e+00 9.382610321044921875e-01 1.486244238913059235e-02
2.238598585128784180e+00 8.675311207771301270e-01 1.255134493112564087e-02
2.238616704940795898e+00 8.179659247398376465e-01 1.224140264093875885e-02
2.238635301589965820e+00 8.318331837654113770e-01 1.702504232525825500e-02
2.238653659820556641e+00 9.823144674301147461e-01 1.606787927448749542e-02
2.238672256469726562e+00 1.058954954147338867e+00 2.148821949958801270e-02
2.238690614700317383e+00 1.077353835105895996e+00 1.921225711703300476e-02
2.238708734512329102e+00 1.073468923568725586e+00 1.620373874902725220e-02
2.238727331161499023e+00 1.087793946266174316e+00 1.330935768783092499e-02
2.238745689392089844e+00 1.030953645706176758e+00 1.951523870229721069e-02
2.238764286041259766e+00 1.035902142524719238e+00 1.884083077311515808e-02
2.238782644271850586e+00 9.883905649185180664e-01 1.031519751995801926e-02
2.238801002502441406e+00 9.856519699096679688e-01 1.920722797513008118e-02
2.238819360733032227e+00 9.465020298957824707e-01 1.544377394020557404e-02
2.238837718963623047e+00 8.697441220283508301e-01 1.819574274122714996e-02
2.238856315612792969e+00 8.969846367835998535e-01 2.261226251721382141e-02
2.238874673843383789e+00 9.559901952743530273e-01 2.408698759973049164e-02
2.238893032073974609e+00 9.715906977653503418e-01 1.469864323735237122e-02
2.238911390304565430e+00 1.028248310089111328e+00 1.688828133046627045e-02
2.238929748535156250e+00 1.098513603210449219e+00 2.063425816595554352e-02
2.238948106765747070e+00 1.131084084510803223e+00 2.086590044200420380e-02
2.238966703414916992e+00 1.106896281242370605e+00 1.456811930984258652e-02
2.238985061645507812e+00 1.072386264801025391e+00 1.759714260697364807e-02
2.239003419876098633e+00 1.101407408714294434e+00 2.072999440133571625e-02
2.239021778106689453e+00 1.121446609497070312e+00 1.332077383995056152e-02
2.239040136337280273e+00 1.056707382202148438e+00 1.719770021736621857e-02
2.239058732986450195e+00 1.047263503074645996e+00 1.510463934391736984e-02
2.239077091217041016e+00 1.060667157173156738e+00 2.108531259000301361e-02
2.239095211029052734e+00 1.030519962310791016e+00 1.488712523132562637e-02
2.239113807678222656e+00 1.033153295516967773e+00 1.730826124548912048e-02
2.239132165908813477e+00 1.053085684776306152e+00 2.134873904287815094e-02
2.239150524139404297e+00 1.067170739173889160e+00 1.612053997814655304e-02
2.239168882369995117e+00 1.041271805763244629e+00 2.131930366158485413e-02
2.239187479019165039e+00 9.920310378074645996e-01 1.844525150954723358e-02
2.239205598831176758e+00 1.008247017860412598e+00 1.111379358917474747e-02
2.239223957061767578e+00 1.011194348335266113e+00 1.589754410088062286e-02
2.239242553710937500e+00 1.013045787811279297e+00 1.582804881036281586e-02
2.239260911941528320e+00 1.058994054794311523e+00 1.672835275530815125e-02
2.239279270172119141e+00 1.075258493423461914e+00 1.505739428102970123e-02
2.239297628402709961e+00 1.088141679763793945e+00 1.418481580913066864e-02
2.239315986633300781e+00 1.090059280395507812e+00 1.850975304841995239e-02
2.239334344863891602e+00 1.053713917732238770e+00 1.247753761708736420e-02
2.239352703094482422e+00 9.965093731880187988e-01 1.886486634612083435e-02
2.239371299743652344e+00 1.010998010635375977e+00 1.553375367075204849e-02
2.239389419555664062e+00 9.695923328399658203e-01 1.950716599822044373e-02
2.239407777786254883e+00 1.042490243911743164e+00 1.286637596786022186e-02
2.239426136016845703e+00 1.080178380012512207e+00 1.890631392598152161e-02
2.239444732666015625e+00 1.012938737869262695e+00 1.916141994297504425e-02
2.239463090896606445e+00 1.007952451705932617e+00 1.314751710742712021e-02
2.239481210708618164e+00 1.003005981445312500e+00 9.734560735523700714e-03
2.239499568939208984e+00 1.026162981986999512e+00 1.550323702394962311e-02
2.239518165588378906e+00 1.074250102043151855e+00 1.715354807674884796e-02
2.239536523818969727e+00 1.095627069473266602e+00 1.963554695248603821e-02
2.239554882049560547e+00 1.126448869705200195e+00 1.311383396387100220e-02
2.239573001861572266e+00 1.139195680618286133e+00 2.133067883551120758e-02
2.239591360092163086e+00 1.091197609901428223e+00 2.437761984765529633e-02
2.239609956741333008e+00 1.020468950271606445e+00 1.695373840630054474e-02
2.239628314971923828e+00 1.068066000938415527e+00 1.631508395075798035e-02
2.239646673202514648e+00 1.093645334243774414e+00 1.097119599580764771e-02
2.239664793014526367e+00 1.102136731147766113e+00 1.683074422180652618e-02
2.239683151245117188e+00 1.018420219421386719e+00 2.714959904551506042e-02
2.239701747894287109e+00 1.016933917999267578e+00 1.696194894611835480e-02
2.239720106124877930e+00 1.077416062355041504e+00 1.590981334447860718e-02
2.239738464355468750e+00 1.150210022926330566e+00 2.119629085063934326e-02
2.239756584167480469e+00 1.160981774330139160e+00 1.650356687605381012e-02
2.239774942398071289e+00 1.163321614265441895e+00 1.473384350538253784e-02
2.239793539047241211e+00 1.207898616790771484e+00 1.609339192509651184e-02
2.239811897277832031e+00 1.057492256164550781e+00 1.892108097672462463e-02
2.239830255508422852e+00 1.042708039283752441e+00 1.924265176057815552e-02
2.239848613739013672e+00 1.038444757461547852e+00 1.792042516171932220e-02
2.239866733551025391e+00 1.002963423728942871e+00 1.758472807705402374e-02
2.239885091781616211e+00 1.024392724037170410e+00 2.123115770518779755e-02
2.239903450012207031e+00 1.074743747711181641e+00 1.754670590162277222e-02
2.239922046661376953e+00 1.047126770019531250e+00 2.280108071863651276e-02
2.239940404891967773e+00 1.015236020088195801e+00 1.329602766782045364e-02
2.239958524703979492e+00 9.326592683792114258e-01 1.160943042486906052e-02
2.239976882934570312e+00 8.492808341979980469e-01 1.158719696104526520e-02
2.239995241165161133e+00 8.591923713684082031e-01 2.271402254700660706e-02
2.240013599395751953e+00 9.386019706726074219e-01 1.706136204302310944e-02
2.240031957626342773e+00 1.023292660713195801e+00 1.262151449918746948e-02
2.240050077438354492e+00 1.060885071754455566e+00 2.171915583312511444e-02
2.240068674087524414e+00 1.078177809715270996e+00 1.442674547433853149e-02
2.240087032318115234e+00 1.079874038696289062e+00 1.881465874612331390e-02
2.240105390548706055e+00 1.100996017456054688e+00 6.182922981679439545e-03
2.240123748779296875e+00 1.075979351997375488e+00 1.569577120244503021e-02
2.240141868591308594e+00 1.058260440826416016e+00 1.281821914017200470e-02
2.240160226821899414e+00 1.020495533943176270e+00 1.382840517908334732e-02
2.240178585052490234e+00 1.046025156974792480e+00 1.239317189902067184e-02
2.240196943283081055e+00 1.041736602783203125e+00 1.514342427253723145e-02
2.240215301513671875e+00 1.038239479064941406e+00 1.569065637886524200e-02
2.240233421325683594e+00 1.063377976417541504e+00 1.465550903230905533e-02
2.240251779556274414e+00 1.024846911430358887e+00 1.617951132357120514e-02
2.240270137786865234e+00 1.022611975669860840e+00 2.030676230788230896e-02
2.240288496017456055e+00 1.060796976089477539e+00 1.482987776398658752e-02
2.240306854248046875e+00 1.118430733680725098e+00 1.787999644875526428e-02
2.240325212478637695e+00 1.153518199920654297e+00 1.930726319551467896e-02
2.240343570709228516e+00 1.093919992446899414e+00 1.685279048979282379e-02
2.240361928939819336e+00 1.064067244529724121e+00 2.193730883300304413e-02
2.240380287170410156e+00 1.037799358367919922e+00 1.951010897755622864e-02
2.240398645401000977e+00 1.045176982879638672e+00 1.838425546884536743e-02
2.240416765213012695e+00 1.049700140953063965e+00 2.204164862632751465e-02
2.240435123443603516e+00 1.024779438972473145e+00 1.761479303240776062e-02
2.240453481674194336e+00 1.040506958961486816e+00 1.558311656117439270e-02
2.240471839904785156e+00 1.116979837417602539e+00 1.747928000986576080e-02
2.240490198135375977e+00 1.114482998847961426e+00 1.892488263547420502e-02
2.240508317947387695e+00 1.064330816268920898e+00 1.593289710581302643e-02
2.240526676177978516e+00 1.077197909355163574e+00 1.770814321935176849e-02
2.240545034408569336e+00 1.063145756721496582e+00 2.453939057886600494e-02
2.240563392639160156e+00 1.017274618148803711e+00 1.958528161048889160e-02
2.240581750869750977e+00 9.293503165245056152e-01 2.083980850875377655e-02
2.240599870681762695e+00 9.577167034149169922e-01 1.465707831084728241e-02
2.240618228912353516e+00 1.043187856674194336e+00 1.548933889716863632e-02
2.240636587142944336e+00 1.087914943695068359e+00 1.280366908758878708e-02
2.240654945373535156e+00 1.065608978271484375e+00 1.529274042695760727e-02
2.240673303604125977e+00 1.097549915313720703e+00 1.757782325148582458e-02
2.240691423416137695e+00 1.112105846405029297e+00 1.540749147534370422e-02
2.240709543228149414e+00 1.098121404647827148e+00 1.555277127772569656e-02
2.240727901458740234e+00 1.048509836196899414e+00 1.738638430833816528e-02
2.240746259689331055e+00 9.763629436492919922e-01 1.595197618007659912e-02
2.240764617919921875e+00 9.837130904197692871e-01 1.284280698746442795e-02
2.240782737731933594e+00 9.849293828010559082e-01 1.799436286091804504e-02
2.240801095962524414e+00 1.051837205886840820e+00 1.259955391287803650e-02
2.240819454193115234e+00 1.060547709465026855e+00 1.747422106564044952e-02
2.240837812423706055e+00 9.974975585937500000e-01 1.444523874670267105e-02
2.240856170654296875e+00 1.002707958221435547e+00 9.587239474058151245e-03
2.240874290466308594e+00 1.048539757728576660e+00 1.428023166954517365e-02
2.240892648696899414e+00 1.103112697601318359e+00 2.468730695545673370e-02
2.240911006927490234e+00 1.113356709480285645e+00 1.840269938111305237e-02
2.240929365158081055e+00 1.071692585945129395e+00 1.552296523004770279e-02
2.240947723388671875e+00 1.045947313308715820e+00 1.259311847388744354e-02
2.240965604782104492e+00 1.043555974960327148e+00 1.604710333049297333e-02
2.240983963012695312e+00 9.918529987335205078e-01 1.829579845070838928e-02
2.241002321243286133e+00 9.657433032989501953e-01 1.537610124796628952e-02
2.241020679473876953e+00 1.045570611953735352e+00 1.832787878811359406e-02
2.241039037704467773e+00 1.041383504867553711e+00 2.141621895134449005e-02
2.241057157516479492e+00 1.039320111274719238e+00 1.379544008523225784e-02
2.241075515747070312e+00 1.040286064147949219e+00 1.812474057078361511e-02
2.241093873977661133e+00 1.031655073165893555e+00 1.898665353655815125e-02
2.241111993789672852e+00 1.010444164276123047e+00 2.014905959367752075e-02
2.241130352020263672e+00 9.354569911956787109e-01 1.365493703633546829e-02
2.241148471832275391e+00 9.542916417121887207e-01 1.916449517011642456e-02
2.241166830062866211e+00 9.963607788085937500e-01 2.071845531463623047e-02
2.241185188293457031e+00 1.043322443962097168e+00 1.915284246206283569e-02
2.241203546524047852e+00 1.078465461730957031e+00 1.674717105925083160e-02
2.241221904754638672e+00 1.044962167739868164e+00 1.698338985443115234e-02
2.241239786148071289e+00 1.071528196334838867e+00 2.086977660655975342e-02
2.241258144378662109e+00 1.086124897003173828e+00 1.214652787894010544e-02
2.241276502609252930e+00 1.106900930404663086e+00 2.345580607652664185e-02
2.241294860839843750e+00 1.073423266410827637e+00 2.235738746821880341e-02
2.241312980651855469e+00 1.061393857002258301e+00 2.049714885652065277e-02
2.241331100463867188e+00 1.053010940551757812e+00 1.384984236210584641e-02
2.241349458694458008e+00 1.023915171623229980e+00 1.590829901397228241e-02
2.241367816925048828e+00 1.041583776473999023e+00 2.054791711270809174e-02
2.241386175155639648e+00 1.056077241897583008e+00 1.693162880837917328e-02
2.241404294967651367e+00 1.043442487716674805e+00 1.383587066084146500e-02
2.241422653198242188e+00 1.004964947700500488e+00 1.378441322594881058e-02
2.241440773010253906e+00 9.847956895828247070e-01 2.203566022217273712e-02
2.241459131240844727e+00 9.424293041229248047e-01 1.745097525417804718e-02
2.241477489471435547e+00 7.695072293281555176e-01 1.729122176766395569e-02
2.241495609283447266e+00 6.400383710861206055e-01 1.585036143660545349e-02
2.241513729095458984e+00 6.254680156707763672e-01 1.143834460526704788e-02
2.241532087326049805e+00 8.212465047836303711e-01 1.796939224004745483e-02
2.241550445556640625e+00 9.725578427314758301e-01 2.156028896570205688e-02
2.241568803787231445e+00 9.490343332290649414e-01 1.657600887119770050e-02
2.241586685180664062e+00 9.544165730476379395e-01 1.945914514362812042e-02
2.241605043411254883e+00 1.017686367034912109e+00 1.752740517258644104e-02
2.241623401641845703e+00 1.073783755302429199e+00 1.727351546287536621e-02
2.241641759872436523e+00 1.092977523803710938e+00 1.506151165813207626e-02
2.241659879684448242e+00 1.037846207618713379e+00 1.567447930574417114e-02
2.241677999496459961e+00 1.042079567909240723e+00 1.318205334246158600e-02
2.241696357727050781e+00 1.092601299285888672e+00 1.816758140921592712e-02
2.241714715957641602e+00 1.081958055496215820e+00 1.911433413624763489e-02
2.241732835769653320e+00 1.048030853271484375e+00 1.616539247334003448e-02
2.241751194000244141e+00 9.177740812301635742e-01 1.690708659589290619e-02
2.241769313812255859e+00 8.227401375770568848e-01 1.565946452319622040e-02
2.241787433624267578e+00 7.889970541000366211e-01 1.573475264012813568e-02
2.241805791854858398e+00 8.810623884201049805e-01 1.657748594880104065e-02
2.241824150085449219e+00 1.009757518768310547e+00 1.139654126018285751e-02
2.241842508316040039e+00 1.065956234931945801e+00 1.506180875003337860e-02
2.241860389709472656e+00 1.073011755943298340e+00 5.846726242452859879e-03
2.241878747940063477e+00 1.093085765838623047e+00 1.226483099162578583e-02
2.241897106170654297e+00 1.080824732780456543e+00 2.210054546594619751e-02
2.241915225982666016e+00 9.998146891593933105e-01 1.816980727016925812e-02
2.241933345794677734e+00 1.024757623672485352e+00 1.434413902461528778e-02
2.241951704025268555e+00 1.015609502792358398e+00 1.520546246320009232e-02
2.241969823837280273e+00 1.038238048553466797e+00 1.867696084082126617e-02
2.241988182067871094e+00 1.064457654953002930e+00 1.920987851917743683e-02
2.242006540298461914e+00 1.055438756942749023e+00 1.663798652589321136e-02
2.242024421691894531e+00 1.123029232025146484e+00 1.741355098783969879e-02
2.242042779922485352e+00 1.107890963554382324e+00 1.054792106151580811e-02
2.242061138153076172e+00 1.105523228645324707e+00 1.456169132143259048e-02
2.242079257965087891e+00 1.115929007530212402e+00 1.396107021719217300e-02
2.242097616195678711e+00 1.124836206436157227e+00 1.258960831910371780e-02
2.242115736007690430e+00 1.064469695091247559e+00 1.243458781391382217e-02
2.242133855819702148e+00 1.039753317832946777e+00 1.516546215862035751e-02
2.242152214050292969e+00 1.074756264686584473e+00 1.176577806472778320e-02
2.242170333862304688e+00 1.047696352005004883e+00 1.454024296253919601e-02
2.242188692092895508e+00 1.059217214584350586e+00 2.061120048165321350e-02
2.242206811904907227e+00 1.007978558540344238e+00 1.785499043762683868e-02
2.242224931716918945e+00 1.026746273040771484e+00 1.540962886065244675e-02
2.242243289947509766e+00 1.029178738594055176e+00 1.585351862013339996e-02
2.242261409759521484e+00 1.046004176139831543e+00 1.554312184453010559e-02
2.242279529571533203e+00 9.801306128501892090e-01 1.626416109502315521e-02
2.242297887802124023e+00 9.510694742202758789e-01 1.395795214921236038e-02
2.242316007614135742e+00 9.420945048332214355e-01 1.328438986092805862e-02
2.242334365844726562e+00 9.278466701507568359e-01 1.693099364638328552e-02
2.242352485656738281e+00 8.240312933921813965e-01 1.666068844497203827e-02
2.242370605468750000e+00 7.259873151779174805e-01 1.228562556207180023e-02
2.242388725280761719e+00 8.083338141441345215e-01 1.939966902136802673e-02
2.242407083511352539e+00 9.484882354736328125e-01 1.865955628454685211e-02
2.242425441741943359e+00 9.395387768745422363e-01 1.467683538794517517e-02
2.242443561553955078e+00 9.910983443260192871e-01 1.396656874567270279e-02
2.242461681365966797e+00 1.011263370513916016e+00 1.556685194373130798e-02
2.242479801177978516e+00 1.054399132728576660e+00 1.637044735252857208e-02
2.242498159408569336e+00 1.021472573280334473e+00 1.833767071366310120e-02
2.242516279220581055e+00 9.996003508567810059e-01 1.836896315217018127e-02
2.242534637451171875e+00 9.343537688255310059e-01 1.393286697566509247e-02
2.242552518844604492e+00 9.666973352432250977e-01 1.204891595989465714e-02
2.242570877075195312e+00 1.035125136375427246e+00 1.595706678926944733e-02
2.242588996887207031e+00 1.054264664649963379e+00 1.479016244411468506e-02
2.242607355117797852e+00 1.023146748542785645e+00 1.641647703945636749e-02
2.242625713348388672e+00 1.028390884399414062e+00 2.215751074254512787e-02
2.242643594741821289e+00 9.834415912628173828e-01 1.736717112362384796e-02
2.242661952972412109e+00 1.005088806152343750e+00 1.206521596759557724e-02
2.242680072784423828e+00 1.110372781753540039e+00 1.465760730206966400e-02
2.242698431015014648e+00 1.117939949035644531e+00 1.986733824014663696e-02
2.242716312408447266e+00 1.104066371917724609e+00 1.139900367707014084e-02
2.242734670639038086e+00 1.018140912055969238e+00 1.589834503829479218e-02
2.242752790451049805e+00 1.015267491340637207e+00 1.369476038962602615e-02
2.242770910263061523e+00 9.156691431999206543e-01 1.815869659185409546e-02
2.242789268493652344e+00 7.945376038551330566e-01 1.271417178213596344e-02
2.242807149887084961e+00 7.496786713600158691e-01 1.376971323043107986e-02
2.242825508117675781e+00 7.942545413970947266e-01 2.157413959503173828e-02
2.242843627929687500e+00 9.303760528564453125e-01 1.839636079967021942e-02
2.242861986160278320e+00 1.012910246849060059e+00 1.694642938673496246e-02
2.242880105972290039e+00 1.103458762168884277e+00 2.047069557011127472e-02
2.242898225784301758e+00 1.094986438751220703e+00 1.777735538780689240e-02
2.242916345596313477e+00 1.059132456779479980e+00 1.475943531841039658e-02
2.242934703826904297e+00 1.037414908409118652e+00 1.434901822358369827e-02
2.242952823638916016e+00 1.041836261749267578e+00 1.739174500107765198e-02
2.242970943450927734e+00 1.133911490440368652e+00 1.595608144998550415e-02
2.242989063262939453e+00 1.156523704528808594e+00 1.744401827454566956e-02
2.243007183074951172e+00 1.166525959968566895e+00 1.729660667479038239e-02
2.243025541305541992e+00 1.091091513633728027e+00 1.330746989697217941e-02
2.243043661117553711e+00 1.057923078536987305e+00 1.081040874123573303e-02
2.243061780929565430e+00 9.784435629844665527e-01 1.478976011276245117e-02
2.243079900741577148e+00 8.744247555732727051e-01 1.146774459630250931e-02
2.243098020553588867e+00 8.491277694702148438e-01 1.113134995102882385e-02
2.243116378784179688e+00 9.280787110328674316e-01 1.656242832541465759e-02
2.243134498596191406e+00 9.658963680267333984e-01 1.439134962856769562e-02
2.243152618408203125e+00 1.045038223266601562e+00 2.597353979945182800e-02
2.243170738220214844e+00 1.016249418258666992e+00 2.148232609033584595e-02
2.243188858032226562e+00 9.515705704689025879e-01 1.716033741831779480e-02
2.243207216262817383e+00 8.844129443168640137e-01 1.682346686720848083e-02
2.243225097656250000e+00 8.814510107040405273e-01 1.339397951960563660e-02
2.243243455886840820e+00 8.308137655258178711e-01 7.897046394646167755e-03
2.243261575698852539e+00 8.705721497535705566e-01 1.450645178556442261e-02
2.243279695510864258e+00 9.542747139930725098e-01 1.549799460917711258e-02
2.243298053741455078e+00 1.025182604789733887e+00 1.960590668022632599e-02
2.243315935134887695e+00 1.030793309211730957e+00 2.128976210951805115e-02
2.243334054946899414e+00 9.179782271385192871e-01 1.415154058486223221e-02
2.243352413177490234e+00 8.829749226570129395e-01 8.949629962444305420e-03
2.243370532989501953e+00 9.254019260406494141e-01 1.817870512604713440e-02
2.243388652801513672e+00 9.421861767768859863e-01 1.599583029747009277e-02
2.243406772613525391e+00 9.730247855186462402e-01 1.616896875202655792e-02
2.243424892425537109e+00 9.838677048683166504e-01 1.515220385044813156e-02
2.243443012237548828e+00 1.072068095207214355e+00 1.515715289860963821e-02
2.243461370468139648e+00 1.056065320968627930e+00 1.487477030605077744e-02
2.243479251861572266e+00 1.074620246887207031e+00 2.108017913997173309e-02
2.243497371673583984e+00 1.081364989280700684e+00 2.127784676849842072e-02
2.243515729904174805e+00 1.059941530227661133e+00 2.159201912581920624e-02
2.243533849716186523e+00 1.013356208801269531e+00 1.412721816450357437e-02
2.243551969528198242e+00 1.039461970329284668e+00 1.568067632615566254e-02
2.243570089340209961e+00 1.074007868766784668e+00 1.442522089928388596e-02
2.243588209152221680e+00 1.114934563636779785e+00 1.670994982123374939e-02
2.243606328964233398e+00 1.134283423423767090e+00 1.793491281569004059e-02
2.243624448776245117e+00 1.125540018081665039e+00 1.187853887677192688e-02
2.243642568588256836e+00 1.138974189758300781e+00 1.818886399269104004e-02
2.243660688400268555e+00 1.147858738899230957e+00 1.950394921004772186e-02
2.243678808212280273e+00 1.105625867843627930e+00 1.989390514791011810e-02
2.243696928024291992e+00 1.113624811172485352e+00 1.078417431563138962e-02
2.243715286254882812e+00 1.109480261802673340e+00 1.504242513328790665e-02
2.243733167648315430e+00 9.512963891029357910e-01 1.113544683903455734e-02
2.243751287460327148e+00 7.895626425743103027e-01 1.306162215769290924e-02
2.243769645690917969e+00 7.680570483207702637e-01 1.958404667675495148e-02
2.243787765502929688e+00 8.432887792587280273e-01 1.306903176009654999e-02
2.243805885314941406e+00 9.757112860679626465e-01 1.716003194451332092e-02
2.243823766708374023e+00 9.961935877799987793e-01 2.374600432813167572e-02
2.243841886520385742e+00 1.029969692230224609e+00 1.775733381509780884e-02
2.243860244750976562e+00 1.019833326339721680e+00 1.715646870434284210e-02
2.243878364562988281e+00 9.873500466346740723e-01 1.826099492609500885e-02
2.243896245956420898e+00 9.830470085144042969e-01 1.576136052608489990e-02
2.243914365768432617e+00 1.006269097328186035e+00 1.782205142080783844e-02
2.243932723999023438e+00 9.471272826194763184e-01 1.729453355073928833e-02
2.243950843811035156e+00 8.749504685401916504e-01 1.308512594550848007e-02
2.243968963623046875e+00 8.673260211944580078e-01 1.893155649304389954e-02
2.243986845016479492e+00 8.901841044425964355e-01 1.653386279940605164e-02
2.244004964828491211e+00 9.668882489204406738e-01 1.880916766822338104e-02
2.244023323059082031e+00 1.038990616798400879e+00 2.059016935527324677e-02
2.244041442871093750e+00 1.064579963684082031e+00 1.401533279567956924e-02
2.244059324264526367e+00 1.066039443016052246e+00 1.703001372516155243e-02
2.244077444076538086e+00 1.033186554908752441e+00 2.121309563517570496e-02
2.244095563888549805e+00 1.048375010490417480e+00 1.947734877467155457e-02
2.244113683700561523e+00 1.028644919395446777e+00 2.020166069269180298e-02
2.244132041931152344e+00 1.053765177726745605e+00 2.073790132999420166e-02
2.244149923324584961e+00 1.069546461105346680e+00 1.791033707559108734e-02
2.244168043136596680e+00 1.096548438072204590e+00 1.822677068412303925e-02
2.244186162948608398e+00 1.106755852699279785e+00 1.488752849400043488e-02
2.244204282760620117e+00 1.080123901367187500e+00 1.890512369573116302e-02
2.244222164154052734e+00 1.089763879776000977e+00 1.859637908637523651e-02
2.244240522384643555e+00 9.964232444763183594e-01 1.326277945190668106e-02
2.244258642196655273e+00 9.718603491783142090e-01 1.935864612460136414e-02
2.244276762008666992e+00 9.987811446189880371e-01 1.618294045329093933e-02
2.244294881820678711e+00 1.019657850265502930e+00 1.316835545003414154e-02
2.244312763214111328e+00 1.013936877250671387e+00 1.867399923503398895e-02
2.244330883026123047e+00 9.247267842292785645e-01 2.523766271770000458e-02
2.244349002838134766e+00 8.174556493759155273e-01 1.611505821347236633e-02
2.244367122650146484e+00 8.098893761634826660e-01 1.514412369579076767e-02
2.244385242462158203e+00 8.217777013778686523e-01 1.624584197998046875e-02
2.244403362274169922e+00 9.161600470542907715e-01 1.366297528147697449e-02
2.244421482086181641e+00 9.412085413932800293e-01 1.637995988130569458e-02
2.244439601898193359e+00 9.375796318054199219e-01 2.074631489813327789e-02
2.244457721710205078e+00 9.119675159454345703e-01 2.319425903260707855e-02
2.244475603103637695e+00 8.269516825675964355e-01 1.794536039233207703e-02
